DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Salsa,167774,Mk10,01:02:27 02-Jun-2017,Argos,B,36.0864,-125.5894,2561,14573,450,171,,,,,,
Salsa,167774,Mk10,01:30:41 02-Jun-2017,Argos,B,36.1082,-125.5966,2566,8323,791,170,,,,,,
Salsa,167774,Mk10,02:34:38 02-Jun-2017,Argos,B,36.2481,-125.6135,1219,2633,564,98,,,,,,
Salsa,167774,Mk10,02:44:57 02-Jun-2017,Argos,A,36.2860,-125.6137,1307,3661,466,65,,,,,,
Salsa,167774,Mk10,03:18:22 02-Jun-2017,Argos,B,36.3182,-125.6418,3806,5692,2544,84,,,,,,
Salsa,167774,Mk10,04:12:03 02-Jun-2017,Argos,A,36.3632,-125.5764,1449,6398,328,172,,,,,,
Salsa,167774,Mk10,01:07:58 03-Jun-2017,Argos,2,36.4293,-125.3054,468,559,391,80,,,,,,
Salsa,167774,Mk10,03:25:10 03-Jun-2017,Argos,B,36.4327,-125.3044,5075,15318,1681,129,,,,,,
Salsa,167774,Mk10,03:46:16 03-Jun-2017,Argos,B,36.4370,-125.3071,5388,9619,3018,133,,,,,,
Salsa,167774,Mk10,04:15:31 03-Jun-2017,Argos,B,36.4604,-125.3029,1441,2149,966,110,,,,,,
Salsa,167774,Mk10,05:07:03 03-Jun-2017,Argos,B,36.4815,-125.3018,1699,2050,1408,115,,,,,,
Salsa,167774,Mk10,13:08:41 03-Jun-2017,Argos,B,36.4123,-125.3546,2588,21110,317,128,,,,,,
Salsa,167774,Mk10,13:25:21 03-Jun-2017,Argos,B,36.4198,-125.3634,1922,7268,508,126,,,,,,
Salsa,167774,Mk10,01:31:06 04-Jun-2017,Argos,2,36.4296,-125.3846,336,603,186,131,,,,,,
Salsa,167774,Mk10,02:25:30 04-Jun-2017,Argos,A,36.4387,-125.3879,707,13892,36,72,,,,,,
Salsa,167774,Mk10,02:26:17 04-Jun-2017,Argos,B,36.4383,-125.3886,529,3401,82,72,,,,,,
Salsa,167774,Mk10,03:12:59 04-Jun-2017,Argos,3,36.4465,-125.3747,168,359,78,105,,,,,,
Salsa,167774,Mk10,04:39:53 04-Jun-2017,Argos,B,36.4260,-125.3697,1741,5678,533,87,,,,,,
Salsa,167774,Mk10,05:39:36 04-Jun-2017,Argos,B,36.4564,-125.3822,2234,89726,55,74,,,,,,
Salsa,167774,Mk10,01:54:53 05-Jun-2017,Argos,B,36.6223,-125.4537,6111,10424,3582,93,,,,,,
Salsa,167774,Mk10,02:42:48 05-Jun-2017,Argos,1,36.4578,-125.3818,1302,12527,135,99,,,,,,
Salsa,167774,Mk10,03:48:32 05-Jun-2017,Argos,B,36.4187,-125.3634,6289,8697,4547,83,,,,,,
Salsa,167774,Mk10,05:14:53 05-Jun-2017,Argos,B,36.4397,-125.3742,5750,223987,147,71,,,,,,
Salsa,167774,Mk10,05:59:47 05-Jun-2017,Argos,B,36.4406,-125.3723,1449,3473,604,70,,,,,,
Salsa,167774,Mk10,01:33:41 06-Jun-2017,Argos,A,36.3067,-124.9735,1161,12562,107,55,,,,,,
Salsa,167774,Mk10,01:59:42 06-Jun-2017,Argos,B,36.2877,-124.9590,1288,8884,186,59,,,,,,
Salsa,167774,Mk10,02:15:46 06-Jun-2017,Argos,1,36.2823,-124.9371,917,6108,137,102,,,,,,
Salsa,167774,Mk10,03:12:51 06-Jun-2017,Argos,3,36.2686,-124.9289,239,439,130,115,,,,,,
Salsa,167774,Mk10,03:42:18 06-Jun-2017,Argos,B,36.2623,-124.9204,761,1741,332,106,,,,,,
Salsa,167774,Mk10,03:50:50 06-Jun-2017,Argos,B,36.2538,-124.9161,826,8495,80,111,,,,,,
Salsa,167774,Mk10,05:37:26 06-Jun-2017,Argos,B,36.1842,-124.8593,1093,23799,50,69,,,,,,
Salsa,167774,Mk10,03:16:48 07-Jun-2017,Argos,1,35.7301,-124.2613,778,1806,334,128,,,,,,
Salsa,167774,Mk10,03:26:11 07-Jun-2017,Argos,3,35.7255,-124.2651,133,174,100,99,,,,,,
Salsa,167774,Mk10,03:17:12 08-Jun-2017,Argos,0,35.5249,-123.9418,8378,115835,605,86,,,,,,
Salsa,167774,Mk10,03:20:53 08-Jun-2017,Argos,1,35.5271,-123.9204,716,1526,335,123,,,,,,
Salsa,167774,Mk10,04:03:14 08-Jun-2017,Argos,B,35.5169,-123.9047,2204,2786,1743,94,,,,,,
Salsa,167774,Mk10,04:58:49 08-Jun-2017,Argos,B,35.5290,-123.9001,3057,4854,1924,106,,,,,,
Salsa,167774,Mk10,13:00:20 08-Jun-2017,Argos,B,35.5281,-123.7856,5527,10199,2995,88,,,,,,
Salsa,167774,Mk10,03:08:17 09-Jun-2017,Argos,B,35.4878,-123.6597,6915,17698,2701,101,,,,,,
Salsa,167774,Mk10,03:40:43 09-Jun-2017,Argos,B,35.5723,-123.7226,43885,270952,7107,110,,,,,,
Salsa,167774,Mk10,03:56:55 09-Jun-2017,Argos,Z,35.7019,-124.0654,9560,76630,1192,105,,,,,,
Salsa,167774,Mk10,04:37:44 09-Jun-2017,Argos,B,35.6327,-123.8952,11057,55857,2188,91,,,,,,
Salsa,167774,Mk10,13:33:33 09-Jun-2017,Argos,B,35.6241,-123.8175,14278,,,,,,,,,
Salsa,167774,Mk10,13:43:39 09-Jun-2017,Argos,B,35.6629,-123.5421,10955,147329,814,82,,,,,,
Salsa,167774,Mk10,18:42:10 09-Jun-2017,Argos,2,35.6552,-123.4341,258,1022,65,112,,,,,,
Salsa,167774,Mk10,01:06:44 10-Jun-2017,Argos,A,35.6119,-123.3709,230,330,159,178,,,,,,
Salsa,167774,Mk10,03:10:53 10-Jun-2017,Argos,1,35.6082,-123.3337,762,1232,470,34,,,,,,
Salsa,167774,Mk10,03:28:15 10-Jun-2017,Argos,B,35.6070,-123.3339,2931,3641,2358,85,,,,,,
Salsa,167774,Mk10,02:40:08 11-Jun-2017,Argos,B,35.4955,-123.0726,16362,85485,3131,76,,,,,,
Salsa,167774,Mk10,04:20:41 11-Jun-2017,Argos,B,35.5138,-122.9619,19020,81759,4424,77,,,,,,
Salsa,167774,Mk10,05:35:06 11-Jun-2017,Argos,B,35.5215,-122.7288,6683,147942,301,58,,,,,,
Salsa,167774,Mk10,13:22:50 11-Jun-2017,Argos,B,35.2896,-122.3633,7566,13366,4282,91,,,,,,
Salsa,167774,Mk10,13:29:01 11-Jun-2017,Argos,B,35.1380,-122.3176,4011,77325,208,86,,,,,,
Salsa,167774,Mk10,16:18:45 11-Jun-2017,Argos,B,35.1305,-122.3246,1544,8517,279,36,,,,,,
Salsa,167774,Mk10,03:39:54 12-Jun-2017,Argos,B,35.0751,-122.2816,3390,5698,2017,59,,,,,,
Salsa,167774,Mk10,04:02:03 12-Jun-2017,Argos,B,34.8354,-122.6806,31575,105357,9462,85,,,,,,
Salsa,167774,Mk10,04:02:03 12-Jun-2017,Argos,B,35.0133,-122.5484,3879,7351,2046,84,,,,,,
Salsa,167774,Mk10,05:13:45 12-Jun-2017,Argos,B,34.9848,-122.5356,36443,70463,18847,87,,,,,,
Salsa,167774,Mk10,13:37:31 12-Jun-2017,Argos,0,34.6054,-122.7568,2317,11279,476,79,,,,,,
Salsa,167774,Mk10,03:16:15 13-Jun-2017,Argos,A,35.0488,-123.3732,16118,59949,4333,168,,,,,,
Salsa,167774,Mk10,03:31:58 13-Jun-2017,Argos,B,34.5878,-122.9649,14311,68778,2977,10,,,,,,
Salsa,167774,Mk10,03:39:44 13-Jun-2017,Argos,B,34.5749,-122.9681,11206,20778,6043,29,,,,,,
Salsa,167774,Mk10,03:55:39 13-Jun-2017,Argos,B,34.5452,-122.9605,2206,3545,1373,17,,,,,,
Salsa,167774,Mk10,13:09:09 13-Jun-2017,Argos,B,34.3497,-122.8491,2176,74480,63,68,,,,,,
Salsa,167774,Mk10,01:23:26 14-Jun-2017,Argos,B,34.1903,-122.6832,3510,6934,1776,97,,,,,,
Salsa,167774,Mk10,01:31:59 14-Jun-2017,Argos,3,34.1459,-122.5634,190,474,75,93,,,,,,
Salsa,167774,Mk10,02:55:40 14-Jun-2017,Argos,B,34.1234,-122.5473,1268,1549,1037,89,,,,,,
Salsa,167774,Mk10,03:08:41 14-Jun-2017,Argos,B,34.1246,-122.4752,928,8058,106,167,,,,,,
Salsa,167774,Mk10,03:42:03 14-Jun-2017,Argos,B,34.0975,-122.5298,1891,2466,1449,132,,,,,,
Salsa,167774,Mk10,04:34:26 14-Jun-2017,Argos,B,33.9171,-122.4199,4998,11978,2085,82,,,,,,
Salsa,167774,Mk10,01:47:28 15-Jun-2017,Argos,B,32.3311,-121.2983,22315,31513,15801,104,,,,,,
Salsa,167774,Mk10,02:50:33 15-Jun-2017,Argos,Z,33.0849,-121.9725,320822,,,,,,,,,
Salsa,167774,Mk10,03:32:56 15-Jun-2017,Argos,B,33.0245,-121.8421,230,251,210,110,,,,,,
Salsa,167774,Mk10,13:24:43 15-Jun-2017,Argos,A,32.3371,-121.2781,7815,31518,1937,33,,,,,,
Salsa,167774,Mk10,15:25:33 15-Jun-2017,Argos,B,32.2995,-121.2547,13796,47949,3969,51,,,,,,
Salsa,167774,Mk10,15:53:24 15-Jun-2017,Argos,3,32.2883,-121.2333,176,309,100,103,,,,,,
Salsa,167774,Mk10,16:33:42 15-Jun-2017,Argos,A,32.2655,-121.2444,724,1887,278,175,,,,,,
Salsa,167774,Mk10,16:44:04 15-Jun-2017,Argos,B,32.2684,-121.2460,446,760,261,53,,,,,,
Salsa,167774,Mk10,17:30:08 15-Jun-2017,Argos,B,32.2387,-121.2386,738,15234,35,90,,,,,,
Salsa,167774,Mk10,17:39:03 15-Jun-2017,Argos,B,32.2387,-121.2387,845,2699,264,90,,,,,,
Salsa,167774,Mk10,18:17:36 15-Jun-2017,Argos,3,32.2136,-121.1957,160,451,56,112,,,,,,
Salsa,167774,Mk10,01:42:38 16-Jun-2017,Argos,B,31.9844,-121.0043,6360,9448,4280,55,,,,,,
Salsa,167774,Mk10,01:25:08 17-Jun-2017,Argos,B,31.3802,-120.5542,19459,34277,11046,160,,,,,,
Salsa,167774,Mk10,01:57:02 17-Jun-2017,Argos,A,31.0525,-120.7369,41232,,,,,,,,,
Salsa,167774,Mk10,03:07:14 17-Jun-2017,Argos,B,30.9539,-120.5028,5820,213306,158,91,,,,,,
Salsa,167774,Mk10,03:07:16 17-Jun-2017,Argos,A,30.9607,-120.6998,357,1038,122,74,,,,,,
Salsa,167774,Mk10,01:35:27 18-Jun-2017,Argos,B,28.7192,-120.1248,3398,59136,195,168,,,,,,
Salsa,167774,Mk10,02:35:38 18-Jun-2017,Argos,A,30.1467,-120.1804,4370,34266,557,84,,,,,,
Salsa,167774,Mk10,02:59:10 18-Jun-2017,Argos,1,30.1384,-120.1604,677,836,548,81,,,,,,
Salsa,167774,Mk10,01:09:28 19-Jun-2017,Argos,B,29.9747,-119.7426,20073,35255,11428,46,,,,,,
Salsa,167774,Mk10,02:48:25 19-Jun-2017,Argos,B,29.9541,-119.7614,14556,19374,10936,30,,,,,,
Salsa,167774,Mk10,02:48:51 19-Jun-2017,Argos,B,29.4222,-119.6859,3544,54112,232,116,,,,,,
Salsa,167774,Mk10,03:44:56 19-Jun-2017,Argos,B,29.4208,-119.6869,5108,9722,2683,113,,,,,,
Salsa,167774,Mk10,04:32:18 19-Jun-2017,Argos,B,29.3931,-119.6432,5384,7140,4058,93,,,,,,
Salsa,167774,Mk10,13:14:37 19-Jun-2017,Argos,1,28.9653,-119.2649,1326,2799,628,78,,,,,,
Salsa,167774,Mk10,13:27:55 19-Jun-2017,Argos,3,28.9708,-119.2401,221,264,184,60,,,,,,
Salsa,167774,Mk10,13:30:14 19-Jun-2017,Argos,1,28.9706,-119.2413,647,783,534,143,,,,,,
Salsa,167774,Mk10,13:30:14 19-Jun-2017,Argos,1,28.9690,-119.2477,1056,1699,656,2,,,,,,
Salsa,167774,Mk10,14:58:10 19-Jun-2017,Argos,2,28.9277,-119.2290,398,531,297,164,,,,,,
Salsa,167774,Mk10,15:04:06 19-Jun-2017,Argos,3,28.9242,-119.2204,165,270,100,103,,,,,,
Salsa,167774,Mk10,15:07:04 19-Jun-2017,Argos,1,28.9237,-119.2380,704,7161,69,102,,,,,,
Salsa,167774,Mk10,02:26:27 20-Jun-2017,Argos,A,28.6614,-118.9251,339,408,281,29,,,,,,
Salsa,167774,Mk10,02:34:15 20-Jun-2017,Argos,0,28.6550,-118.9080,2814,71001,111,77,,,,,,
Salsa,167774,Mk10,04:16:57 20-Jun-2017,Argos,B,28.6093,-118.8805,5160,7687,3464,86,,,,,,
Salsa,167774,Mk10,05:08:40 20-Jun-2017,Argos,B,28.6252,-118.8971,8011,16913,3794,128,,,,,,
Salsa,167774,Mk10,05:44:46 20-Jun-2017,Argos,B,28.5764,-118.8484,7181,13465,3829,133,,,,,,
Salsa,167774,Mk10,14:23:57 20-Jun-2017,Argos,1,28.0080,-118.4531,787,2945,210,99,,,,,,
Salsa,167774,Mk10,01:07:29 21-Jun-2017,Argos,B,27.3849,-118.1563,7863,12585,4912,115,,,,,,
Salsa,167774,Mk10,02:25:37 21-Jun-2017,Argos,B,27.3462,-118.1119,6684,12362,3613,111,,,,,,
Salsa,167774,Mk10,02:43:23 21-Jun-2017,Argos,A,27.5706,-118.8551,1266,4634,345,101,,,,,,
Salsa,167774,Mk10,03:45:14 21-Jun-2017,Argos,B,27.5688,-118.8556,9958,11725,8457,93,,,,,,
Salsa,167774,Mk10,15:56:08 21-Jun-2017,Argos,B,27.2728,-119.0596,20254,33973,12075,114,,,,,,
Salsa,167774,Mk10,02:13:55 22-Jun-2017,Argos,0,27.3253,-120.3559,26189,99600,6886,100,,,,,,
Salsa,167774,Mk10,02:14:29 22-Jun-2017,Argos,1,27.2574,-120.0369,1091,3249,366,104,,,,,,
Salsa,167774,Mk10,13:19:22 22-Jun-2017,Argos,B,27.2773,-120.4490,20871,25251,17250,105,,,,,,
Salsa,167774,Mk10,01:01:12 23-Jun-2017,Argos,B,27.2793,-120.4479,23436,31308,17543,108,,,,,,
Salsa,167774,Mk10,01:44:10 23-Jun-2017,Argos,A,27.2791,-119.7524,1514,8342,274,124,,,,,,
Salsa,167774,Mk10,01:54:01 23-Jun-2017,Argos,B,27.2810,-119.8247,247,1234,49,77,,,,,,
Salsa,167774,Mk10,02:47:08 23-Jun-2017,Argos,B,27.3097,-119.7791,1177,6950,199,39,,,,,,
Salsa,167774,Mk10,03:33:49 23-Jun-2017,Argos,B,27.3069,-119.7807,4775,5470,4167,74,,,,,,
Salsa,167774,Mk10,18:05:31 23-Jun-2017,Argos,0,27.7221,-119.6889,1803,14107,230,111,,,,,,
Salsa,167774,Mk10,01:14:12 24-Jun-2017,Argos,B,27.7974,-119.6648,24650,34542,17589,116,,,,,,
Salsa,167774,Mk10,02:26:38 24-Jun-2017,Argos,B,27.8459,-119.7746,18895,184135,1938,165,,,,,,
Salsa,167774,Mk10,02:49:22 24-Jun-2017,Argos,B,27.9575,-119.8038,4811,13794,1677,160,,,,,,
Salsa,167774,Mk10,03:26:29 24-Jun-2017,Argos,B,28.0132,-119.7299,1887,4580,777,105,,,,,,
Salsa,167774,Mk10,13:02:06 24-Jun-2017,Argos,B,28.5934,-119.6610,10422,20910,5194,176,,,,,,
Salsa,167774,Mk10,14:03:39 24-Jun-2017,Argos,1,28.5430,-119.6132,538,956,302,44,,,,,,
Salsa,167774,Mk10,14:12:04 24-Jun-2017,Argos,1,28.5415,-119.6067,782,2923,208,109,,,,,,
Salsa,167774,Mk10,01:59:29 25-Jun-2017,Argos,B,28.7877,-119.5877,4605,36895,574,94,,,,,,
Salsa,167774,Mk10,01:45:19 26-Jun-2017,Argos,2,28.3854,-117.9438,435,1094,173,140,,,,,,
Salsa,167774,Mk10,03:06:26 26-Jun-2017,Argos,2,28.3824,-117.8780,366,680,197,83,,,,,,
Salsa,167774,Mk10,03:10:53 26-Jun-2017,Argos,2,28.3890,-117.8680,376,465,303,23,,,,,,
Salsa,167774,Mk10,03:27:29 26-Jun-2017,Argos,B,28.3811,-117.8689,1421,4514,447,30,,,,,,
Salsa,167774,Mk10,03:49:11 26-Jun-2017,Argos,B,28.3810,-117.8696,3093,4016,2381,42,,,,,,
Salsa,167774,Mk10,05:22:19 26-Jun-2017,Argos,B,28.3657,-117.8364,1138,6036,214,67,,,,,,
Salsa,167774,Mk10,13:51:45 26-Jun-2017,Argos,A,28.1345,-117.7300,1177,3038,455,6,,,,,,
Salsa,167774,Mk10,13:52:07 26-Jun-2017,Argos,A,28.1334,-117.7297,1055,2564,433,8,,,,,,
Salsa,167774,Mk10,01:08:38 27-Jun-2017,Argos,B,28.1367,-117.6951,5002,44757,559,55,,,,,,
Salsa,167774,Mk10,01:10:42 27-Jun-2017,Argos,2,28.0774,-117.8070,340,498,231,150,,,,,,
Salsa,167774,Mk10,01:16:28 27-Jun-2017,Argos,3,28.0740,-117.8056,204,247,167,122,,,,,,
Salsa,167774,Mk10,02:45:09 27-Jun-2017,Argos,A,28.0263,-117.8658,338,404,282,76,,,,,,
Salsa,167774,Mk10,02:52:57 27-Jun-2017,Argos,2,28.0240,-117.8655,259,307,217,144,,,,,,
Salsa,167774,Mk10,02:55:53 27-Jun-2017,Argos,2,28.0225,-117.8696,282,518,153,64,,,,,,
Salsa,167774,Mk10,03:23:18 27-Jun-2017,Argos,B,28.0062,-117.8876,725,2496,210,139,,,,,,
Salsa,167774,Mk10,02:22:55 28-Jun-2017,Argos,B,27.7540,-117.9184,3546,151116,83,86,,,,,,
Salsa,167774,Mk10,02:25:56 28-Jun-2017,Argos,2,27.7657,-117.7914,301,624,145,86,,,,,,
Salsa,167774,Mk10,02:38:08 28-Jun-2017,Argos,B,27.7627,-117.7915,927,1081,794,88,,,,,,
Salsa,167774,Mk10,13:28:28 28-Jun-2017,Argos,B,27.7100,-117.6345,2564,17194,382,29,,,,,,
Salsa,167774,Mk10,13:35:38 28-Jun-2017,Argos,1,27.8889,-117.5250,843,7707,92,80,,,,,,
